Weekend,Month,Top Referee,Outcome,Home Avg Goal,Home Avg Opp Goal,Home Diff Goal,Home Rank,Last Season Home,Home Values,Home Win Percent,Home Lose Percent,Avg Goal (diff),Avg Opp Goal (diff),Diff Goal (diff),Rank (diff),Last Season (diff),Values (diff),Win Percent (diff),Lose Percent (diff),Top Win Home,Top Draw Home,Top Lose Home,Top Win Away,Top Draw Away,Top Lose Away
1,11,0,-1,1.4285714285714286,1.7142857142857142,-2,19,11,50.4,0.14285714285714285,0.14285714285714285,-0.2857142857142856,0.8571428571428571,-8,18,1,-372.725,-0.42857142857142855,0.0,0,0,0,1,0,0
1,11,1,-1,1.1428571428571428,1.1428571428571428,0,16,21,469.875,0.2857142857142857,0.5714285714285714,-0.4285714285714286,0.0,-3,11,0,281.97,-0.2857142857142857,0.14285714285714285,1,0,0,0,0,0
1,11,0,1,1.1428571428571428,1.0,1,9,18,152.05,0.42857142857142855,0.42857142857142855,-0.5714285714285714,-1.1428571428571428,4,5,14,-179.47499999999997,0.2857142857142857,-0.14285714285714285,0,0,1,1,0,0
1,11,0,1,2.142857142857143,1.7142857142857142,3,7,12,187.905,0.5714285714285714,0.42857142857142855,1.1428571428571428,0.5714285714285714,4,5,9,-192.72,0.2857142857142857,0.14285714285714285,0,0,0,1,1,0
1,12,0,1,2.2857142857142856,0.5714285714285714,12,2,3,380.625,0.8571428571428571,0.0,1.2857142857142856,-1.1428571428571428,17,-13,-4,173.875,0.7142857142857142,-0.2857142857142857,1,0,0,0,0,0
1,12,0,1,3.4285714285714284,0.5714285714285714,20,1,10,423.125,0.8571428571428571,0.0,2.8035714285714284,-1.3035714285714286,30,-8,-9,140.22500000000002,0.8571428571428571,-0.8571428571428571,1,0,0,1,0,1
1,12,1,1,0.5714285714285714,0.8571428571428571,-2,20,6,187.905,0.14285714285714285,0.42857142857142855,-0.5535714285714286,-1.2678571428571428,6,3,-10,0.0,-0.14285714285714285,-0.14285714285714285,0,0,0,0,0,0
1,12,0,1,2.2857142857142856,0.8571428571428571,10,6,4,331.525,0.8571428571428571,0.0,1.2857142857142856,-1.2678571428571428,19,-6,-17,260.05499999999995,0.7142857142857142,-0.7142857142857143,1,0,0,0,0,0
1,12,0,1,1.4285714285714286,1.1428571428571428,2,11,8,133.9,0.2857142857142857,0.2857142857142857,-0.0714285714285714,-0.2321428571428572,1,-7,-9,39.52000000000001,0.0,-0.14285714285714285,0,0,1,0,0,0
1,12,1,-1,1.2857142857142858,0.8571428571428571,3,3,21,187.905,0.42857142857142855,0.14285714285714285,0.14285714285714302,-1.4285714285714284,11,-16,10,137.505,0.42857142857142855,-0.5714285714285714,0,0,0,0,0,0
1,12,0,0,1.7142857142857142,0.7142857142857143,7,7,5,117.75,0.5714285714285714,0.14285714285714285,0.8392857142857142,-0.1607142857142857,7,-1,-13,-34.30000000000001,0.14285714285714285,-0.2857142857142857,0,1,1,0,0,1
1,12,0,1,1.0,1.0,0,4,14,229.5,0.42857142857142855,0.14285714285714285,0.125,0.0,1,-1,2,41.595,0.14285714285714285,0.0,0,0,0,0,0,0
1,12,0,1,2.7142857142857144,1.1428571428571428,11,14,1,455.35,0.5714285714285714,0.14285714285714285,1.8392857142857144,-0.9821428571428572,21,-2,-20,-14.524999999999977,0.2857142857142857,-0.42857142857142855,1,0,0,1,0,0
1,12,0,1,1.1428571428571428,0.5714285714285714,4,10,20,97.025,0.5714285714285714,0.0,0.0,-0.8571428571428572,6,-3,11,-87.76500000000001,0.14285714285714285,-0.42857142857142855,0,0,1,0,1,1
1,12,0,1,1.25,1.375,-1,16,21,469.875,0.25,0.625,0.25,-0.125,3,3,12,285.085,-0.125,0.125,1,0,0,0,1,1
1,12,1,1,2.125,0.5,13,2,3,380.625,0.875,0.0,1.125,-0.5,13,-8,-15,228.575,0.5,-0.375,1,0,0,0,0,1
1,12,0,1,1.25,0.5,6,6,20,97.025,0.625,0.0,-0.25,-1.0,6,-13,3,2.6450000000000102,0.375,-0.5,0,0,1,0,0,0
1,12,0,0,1.625,0.5,9,12,21,71.47,0.625,0.125,-0.25,-0.25,0,11,11,-351.655,0.0,0.0,0,0,0,1,0,0
1,12,0,1,2.625,1.125,12,14,1,455.35,0.625,0.125,1.5,-0.875,19,-3,-10,404.95000000000005,0.5,-0.5,1,0,0,0,0,0
1,12,0,0,0.75,0.875,-1,20,6,187.905,0.25,0.375,0.125,-1.25,11,9,-13,-94.99499999999998,0.25,-0.5,0,0,0,1,0,1
1,12,0,0,1.375,1.0,3,8,8,133.9,0.375,0.25,0.625,-0.125,6,-1,3,16.150000000000006,0.125,-0.125,0,0,1,0,1,0
1,12,0,1,1.75,1.875,-1,15,7,206.75,0.375,0.5,0.75,0.5,2,8,-5,18.845,0.125,0.25,0,0,0,0,0,0
1,12,0,-1,2.375,0.75,13,4,4,331.525,0.875,0.0,0.625,-0.5,9,-1,-17,143.61999999999998,0.25,-0.375,1,0,0,0,0,0
1,12,0,1,0.625,1.625,-8,18,16,187.905,0.125,0.625,-0.25,1.125,-11,15,2,-41.595,-0.375,0.375,0,0,0,0,0,0
1,12,0,0,1.375,1.375,0,14,9,184.79000000000002,0.375,0.375,0.0,0.25,-2,7,1,50.890000000000015,0.0,0.125,0,1,0,0,0,1
1,12,0,1,1.25,1.0,2,4,14,229.5,0.5,0.125,0.36111111111111116,-1.2222222222222223,14,-9,-7,158.03,0.375,-0.625,0,0,0,0,0,0
1,12,0,0,1.625,0.75,7,8,5,117.75,0.5,0.125,0.625,-1.625,18,-8,-16,-352.125,0.25,-0.5,0,1,1,1,0,0
1,12,0,1,1.125,0.875,2,3,21,187.905,0.375,0.25,0.25,-0.75,8,-12,14,-18.845,0.25,-0.125,0,0,0,0,0,0
1,12,0,1,1.25,1.0,2,11,18,152.05,0.5,0.375,0.875,-1.25,17,-8,12,-35.85499999999999,0.5,-0.375,0,0,1,0,0,0
1,12,0,1,2.0,1.5,4,9,12,187.905,0.625,0.375,1.2222222222222223,0.16666666666666674,9,4,-8,90.88,0.375,-0.125,0,0,0,0,0,0
1,12,1,1,1.25,1.875,-5,18,11,50.4,0.125,0.25,0.13888888888888884,-0.23611111111111116,4,1,-5,-137.505,-0.125,-0.375,0,0,0,0,0,0
1,12,0,1,0.875,1.875,-8,20,17,94.38,0.0,0.625,0.0,0.125,-1,8,16,-360.97,0.0,0.0,0,0,0,1,0,0
1,12,0,-1,3.25,0.5,22,1,10,423.125,0.875,0.0,1.625,-1.625,26,-5,6,91.60000000000002,0.75,-0.625,1,0,0,1,0,0
1,12,0,0,2.125,0.75,11,10,19,282.9,0.875,0.0,1.25,-0.375,13,8,16,-97.72500000000002,0.625,-0.375,1,0,0,1,1,0
0,12,0,0,0.6666666666666666,1.4444444444444444,-7,18,16,187.905,0.2222222222222222,0.5555555555555556,-0.2222222222222222,-0.33333333333333326,1,3,9,-18.845,0.1111111111111111,0.11111111111111116,0,0,0,0,0,0
1,12,0,1,2.7777777777777777,1.1111111111111112,15,12,1,455.35,0.6666666666666666,0.1111111111111111,2.333333333333333,-1.1111111111111112,31,-8,-5,267.44500000000005,0.6666666666666666,-0.6666666666666667,1,0,0,0,0,0
1,12,0,1,1.2222222222222223,1.6666666666666667,-4,17,11,50.4,0.2222222222222222,0.2222222222222222,0.3333333333333335,0.22222222222222232,1,9,-7,-101.65,-0.1111111111111111,-0.2222222222222222,0,0,0,0,0,1
1,12,0,1,1.7777777777777777,0.7777777777777778,9,13,21,71.47,0.5555555555555556,0.1111111111111111,0.8888888888888888,-1.1111111111111112,18,-1,12,-113.32000000000002,0.22222222222222227,-0.4444444444444445,0,0,0,0,1,1
1,12,0,1,1.4444444444444444,1.0,4,4,14,229.5,0.5555555555555556,0.1111111111111111,0.11111111111111116,-0.11111111111111116,2,-5,6,95.6,0.22222222222222227,-0.1111111111111111,0,0,0,0,0,1
1,12,1,-1,2.0,1.3333333333333333,6,7,12,187.905,0.6666666666666666,0.3333333333333333,1.2222222222222223,0.2222222222222221,9,-3,7,70.155,0.4444444444444444,0.0,0,0,0,0,1,0
1,12,0,1,1.2222222222222223,0.4444444444444444,7,6,20,97.025,0.6666666666666666,0.0,0.11111111111111116,-1.8888888888888886,18,-10,-1,-372.85,0.4444444444444444,-0.5555555555555556,0,0,1,1,0,0
1,12,0,1,2.888888888888889,0.5555555555555556,21,1,10,423.125,0.7777777777777778,0.1111111111111111,1.222222222222222,-0.5555555555555556,16,-2,-11,235.22,0.11111111111111116,-0.2222222222222222,1,0,0,0,0,0
1,12,0,1,2.111111111111111,0.7777777777777778,12,5,4,331.525,0.7777777777777778,0.1111111111111111,1.2222222222222223,-0.33333333333333337,14,3,1,-49.10000000000002,0.5555555555555556,-0.2222222222222222,1,0,0,1,1,0
1,12,0,0,2.0,0.7777777777777778,11,11,19,282.9,0.7777777777777778,0.0,0.6666666666666667,-0.6666666666666666,12,-8,2,188.51999999999998,0.5555555555555556,-0.5555555555555556,1,0,0,0,0,0
0,12,0,0,1.3333333333333333,0.8888888888888888,4,5,21,187.905,0.4444444444444444,0.2222222222222222,0.5555555555555555,-0.7777777777777779,12,-5,20,-267.44500000000005,0.4444444444444444,-0.4444444444444444,0,0,0,1,0,0
0,12,0,-1,1.3333333333333333,1.3333333333333333,0,14,9,184.79000000000002,0.3333333333333333,0.3333333333333333,0.2222222222222221,-0.8888888888888891,10,-4,-7,-3.1149999999999807,0.1111111111111111,-0.3333333333333333,0,1,0,0,0,0
0,12,0,-1,1.6666666666666667,0.8888888888888888,7,7,5,117.75,0.4444444444444444,0.1111111111111111,-0.1333333333333333,-0.011111111111111183,-2,6,-5,-305.375,-0.11111111111111116,0.0,0,1,1,1,0,0
0,12,0,1,0.8888888888888888,1.6666666666666667,-7,19,17,94.38,0.1111111111111111,0.5555555555555556,-0.6666666666666667,-0.2222222222222221,-4,15,13,-237.14499999999998,-0.1111111111111111,0.0,0,0,0,1,0,0
0,12,0,-1,1.0,1.1111111111111112,-1,20,6,187.905,0.2222222222222222,0.3333333333333333,0.2222222222222222,-0.4444444444444444,6,14,-14,90.88,0.0,-0.22222222222222227,0,0,0,0,0,0
0,12,0,1,2.4444444444444446,0.4444444444444444,18,2,3,380.625,0.8888888888888888,0.0,1.7444444444444447,-0.05555555555555558,16,-1,-11,151.125,0.4444444444444444,-0.3333333333333333,1,0,0,0,0,0
0,12,0,1,1.3333333333333333,1.0,3,11,8,133.9,0.3333333333333333,0.2222222222222222,0.33333333333333326,-1.5555555555555558,17,-2,-13,62.43000000000001,0.2222222222222222,-0.5555555555555556,0,0,1,0,0,0
0,12,0,1,1.3333333333333333,1.0,3,9,18,152.05,0.5555555555555556,0.3333333333333333,0.5333333333333332,-0.19999999999999996,7,1,6,-35.85499999999999,0.33333333333333337,0.0,0,0,1,0,0,0
0,12,0,0,1.6666666666666667,1.2222222222222223,4,17,21,469.875,0.3333333333333333,0.5555555555555556,0.5555555555555556,-1.0,14,1,10,419.475,0.2222222222222222,-0.11111111111111105,1,0,0,0,0,0
0,12,0,1,1.6666666666666667,1.6666666666666667,0,15,7,206.75,0.4444444444444444,0.4444444444444444,0.8666666666666667,-0.33333333333333326,12,3,-12,-76.14999999999998,0.4444444444444444,-0.33333333333333337,0,0,0,1,0,1
1,12,0,-1,1.5,1.1,4,17,21,469.875,0.3,0.5,0.6,-1.6999999999999997,23,4,0,398.405,0.19999999999999998,-0.30000000000000004,1,0,0,0,0,0
1,12,0,0,2.8,0.5,23,2,3,380.625,0.9,0.0,1.6999999999999997,-1.0,27,-1,-17,283.6,0.6000000000000001,-0.5,1,0,0,0,0,0
1,12,0,1,1.4,1.0,4,5,21,187.905,0.4,0.2,0.5999999999999999,-1.2000000000000002,18,-7,2,-94.99499999999998,0.4,-0.6000000000000001,0,0,0,1,0,1
1,12,0,0,1.4,1.0,4,7,18,152.05,0.6,0.3,-0.5,0.09999999999999998,-6,6,8,-271.075,0.0,0.19999999999999998,0,0,1,1,0,0
1,12,0,1,1.7,1.5,2,14,7,206.75,0.5,0.4,0.7,-0.5,12,-2,-4,156.35,0.4,-0.19999999999999996,0,0,0,0,0,0
1,12,0,0,0.9,1.5,-6,19,17,94.38,0.2,0.5,-0.29999999999999993,-0.6000000000000001,3,1,1,-93.525,-0.09999999999999998,-0.09999999999999998,0,0,0,0,0,0
1,1,0,1,1.7,0.7,10,12,21,71.47,0.6,0.1,0.9727272727272727,-0.5727272727272728,16,10,18,-309.155,0.39999999999999997,-0.30000000000000004,0,0,0,1,1,0
1,1,0,1,2.3,0.7,16,4,4,331.525,0.8,0.1,1.4818181818181815,-0.8454545454545455,24,-9,-3,124.77499999999998,0.7000000000000001,-0.30000000000000004,1,0,0,0,0,0
1,1,0,1,2.8,0.5,23,1,10,423.125,0.8,0.1,1.4999999999999998,-0.7,22,-9,2,289.225,0.5,-0.19999999999999998,1,0,0,0,0,1
1,1,0,1,2.8,1.0,18,9,1,455.35,0.7,0.1,1.9,-0.10000000000000009,20,2,-4,337.6,0.39999999999999997,-0.19999999999999998,1,0,0,0,1,0
1,1,0,0,1.9,1.4,5,11,12,187.905,0.6,0.4,0.7,0.09999999999999987,6,-7,-5,93.525,0.39999999999999997,-0.09999999999999998,0,0,0,0,0,0
1,1,0,-1,1.5,1.0,5,6,14,229.5,0.6,0.1,1.1,-1.2999999999999998,24,-14,8,41.595,0.6,-0.7000000000000001,0,0,0,0,0,0
1,1,0,1,1.3,1.5,-2,16,11,50.4,0.3,0.2,0.5727272727272728,-0.13636363636363646,8,1,2,-134.39000000000001,0.0,-0.39999999999999997,0,0,0,0,1,1
1,1,0,0,0.7,1.4,-7,17,16,187.905,0.2,0.5,-0.30000000000000004,-0.8000000000000003,5,-2,-5,-281.97,0.0,-0.09999999999999998,0,0,0,1,0,0
1,1,0,1,1.2,0.4,8,5,20,97.025,0.7,0.0,-0.30000000000000004,-0.7999999999999999,5,2,-1,-90.88,0.09999999999999998,-0.4,0,0,1,0,0,0
0,1,0,1,1.8,0.7,11,14,19,282.9,0.7,0.0,1.0727272727272728,-0.6636363636363636,18,6,1,130.84999999999997,0.39999999999999997,-0.5,1,0,0,0,0,1
1,1,0,0,1.3636363636363635,1.4545454545454546,-1,16,9,184.79000000000002,0.2727272727272727,0.36363636363636365,0.6363636363636362,-0.8181818181818183,16,3,-10,-98.10999999999996,0.2727272727272727,-0.4545454545454546,0,1,0,1,0,1
1,1,0,0,1.6363636363636365,1.3636363636363635,3,14,7,206.75,0.5454545454545454,0.36363636363636365,0.45454545454545436,-1.2727272727272723,19,5,-14,135.28,0.3636363636363636,-0.36363636363636365,0,0,0,0,0,0
1,1,1,-1,1.4545454545454546,1.3636363636363635,1,19,21,469.875,0.2727272727272727,0.5454545454545454,0.4545454545454546,-0.09090909090909105,6,8,9,281.97,0.09090909090909088,0.18181818181818177,1,0,0,0,0,0
1,1,0,-1,0.9090909090909092,1.4545454545454546,-6,20,6,187.905,0.18181818181818182,0.45454545454545453,-0.9090909090909087,0.5454545454545454,-16,19,-4,-235.22,-0.3636363636363636,0.36363636363636365,0,0,0,1,0,0
1,1,0,1,0.9090909090909092,1.4545454545454546,-6,18,17,94.38,0.18181818181818182,0.45454545454545453,0.0,-0.45454545454545414,5,3,6,43.98,0.09090909090909091,-0.18181818181818182,0,0,0,0,0,0
1,1,0,-1,1.5454545454545454,1.0,6,12,8,133.9,0.36363636363636365,0.2727272727272727,0.3636363636363633,-0.5454545454545454,10,8,-12,36.875,0.09090909090909094,-0.18181818181818182,0,0,1,0,0,0
1,1,0,0,2.727272727272727,0.6363636363636364,23,2,3,380.625,0.8181818181818182,0.0,1.727272727272727,-0.9090909090909091,29,-5,2,-74.72500000000002,0.7272727272727273,-0.5454545454545454,1,0,0,1,0,0
1,1,0,1,1.3636363636363635,1.0,4,10,18,152.05,0.5454545454545454,0.2727272727272727,0.18181818181818143,-1.0,13,-7,2,-35.85499999999999,0.2727272727272727,-0.2727272727272727,0,0,1,0,0,0
1,1,0,-1,1.5454545454545454,0.9090909090909092,7,8,5,117.75,0.45454545454545453,0.18181818181818182,0.09090909090909083,-0.7272727272727273,9,5,1,-213.77499999999998,0.18181818181818182,-0.3636363636363636,0,1,1,1,0,0
1,1,0,1,1.5454545454545454,0.9090909090909092,7,5,21,187.905,0.45454545454545453,0.18181818181818182,0.7272727272727272,-0.27272727272727293,11,-1,7,-41.595,0.09090909090909088,-0.2727272727272727,0,0,0,0,0,0
1,1,0,1,2.8181818181818183,0.5454545454545454,25,1,10,423.125,0.8181818181818182,0.09090909090909091,2.0681818181818183,-0.4545454545454546,28,-9,5,305.375,0.5454545454545455,-0.2727272727272727,1,0,0,0,1,0
1,1,0,-1,0.7272727272727273,1.3636363636363635,-7,18,16,187.905,0.18181818181818182,0.45454545454545453,0.06060606060606066,-0.21969696969696972,4,3,7,3.1149999999999807,-0.09090909090909088,-0.18181818181818182,0,0,0,0,1,1
1,1,0,0,2.272727272727273,0.7272727272727273,17,2,4,331.525,0.8181818181818182,0.09090909090909091,1.1893939393939397,-0.43939393939393945,18,-14,-13,237.14499999999998,0.6363636363636365,-0.36363636363636365,1,0,0,0,0,0
1,1,0,-1,1.818181818181818,1.3636363636363635,5,9,12,187.905,0.5454545454545454,0.36363636363636365,0.9848484848484845,-0.21969696969696972,14,1,-6,35.85499999999999,0.2727272727272727,-0.18181818181818177,0,0,0,0,0,1
1,1,0,0,2.0,0.8181818181818182,13,12,19,282.9,0.7272727272727273,0.0,1.1666666666666665,-0.765151515151515,22,-2,12,76.14999999999998,0.6363636363636364,-0.45454545454545453,1,0,0,0,0,0
1,1,0,0,1.4545454545454546,1.0909090909090908,4,6,14,229.5,0.5454545454545454,0.18181818181818182,0.7272727272727273,-0.2727272727272727,11,2,11,-151.125,0.3636363636363636,-0.2727272727272727,0,0,0,1,1,0
1,1,0,1,2.636363636363636,0.9090909090909092,19,7,1,455.35,0.7272727272727273,0.09090909090909091,1.1818181818181812,-0.5454545454545454,19,2,-20,267.44500000000005,0.18181818181818188,-0.36363636363636365,1,0,0,0,0,0
1,1,0,0,1.2727272727272727,1.3636363636363635,-1,17,11,50.4,0.36363636363636365,0.18181818181818182,0.2727272727272727,-0.7272727272727273,11,-2,-10,-419.475,0.18181818181818182,-0.3636363636363636,0,0,0,1,0,0
1,1,1,0,1.4545454545454546,0.4545454545454545,11,3,20,97.025,0.7272727272727273,0.0,0.9090909090909092,-1.727272727272727,29,-17,14,-90.88,0.6363636363636364,-0.7272727272727273,0,0,1,0,0,0
1,1,0,0,1.6363636363636365,0.6363636363636364,11,11,21,71.47,0.6363636363636364,0.09090909090909091,0.36363636363636376,-0.7272727272727272,12,-2,13,-62.43000000000001,0.36363636363636365,-0.2727272727272727,0,0,0,0,0,1
0,1,0,-1,0.0,0.0,0,11,5,117.75,0.3333333333333333,0.3333333333333333,0.0,0.0,0,6,-7,-70.155,0.0,0.0,0,1,1,0,0,0
0,1,1,1,1.5833333333333333,0.6666666666666666,11,10,21,71.47,0.5833333333333334,0.08333333333333333,0.7499999999999999,-1.4166666666666665,26,-7,10,21.07,0.5,-0.5833333333333333,0,0,0,0,0,0
0,1,0,1,2.583333333333333,0.6666666666666666,23,4,3,380.625,0.75,0.0,2.083333333333333,-1.3333333333333335,41,-16,-3,192.72,0.6666666666666666,-0.6666666666666666,1,0,0,0,0,0
0,1,0,0,1.4166666666666667,1.0833333333333333,4,13,8,133.9,0.3333333333333333,0.3333333333333333,0.7500000000000001,-0.9999999999999998,21,1,-11,-148.99999999999997,0.3333333333333333,-0.4166666666666667,0,0,1,1,0,1
0,1,0,0,1.3333333333333333,1.5833333333333333,-3,18,21,469.875,0.25,0.5833333333333334,-0.25,0.08333333333333326,-4,16,17,138.35000000000002,-0.08333333333333331,0.08333333333333337,1,0,0,1,0,0
0,1,0,1,1.5,1.25,3,14,7,206.75,0.5,0.3333333333333333,0.75,0.0,9,6,-7,-22.75,0.16666666666666669,-0.16666666666666669,0,0,0,0,0,0
0,1,1,1,2.75,0.9166666666666666,22,6,1,455.35,0.75,0.08333333333333333,1.6666666666666667,-0.7500000000000001,29,-1,-17,303.3,0.4166666666666667,-0.4166666666666667,1,0,0,0,0,1
0,1,0,0,1.25,1.3333333333333333,-1,15,9,184.79000000000002,0.25,0.3333333333333333,0.16666666666666674,0.16666666666666652,0,-1,-8,90.41000000000003,0.08333333333333334,-0.08333333333333337,0,1,0,0,0,0
0,1,0,-1,1.3333333333333333,0.4166666666666667,11,3,20,97.025,0.6666666666666666,0.0,-0.5833333333333335,-0.4166666666666667,-2,2,10,-326.1,0.08333333333333326,-0.08333333333333333,0,0,1,1,0,0
0,1,0,1,1.75,1.5,3,9,12,187.905,0.5,0.4166666666666667,0.5833333333333333,-0.583333333333333,14,-10,-4,0.0,0.25,-0.16666666666666669,0,0,0,0,0,0
1,2,1,-1,0.75,1.5,-9,19,16,187.905,0.16666666666666666,0.5,0.13461538461538458,0.3461538461538465,-2,16,13,-192.72,0.0,0.08333333333333331,0,0,0,1,1,0
1,2,0,1,1.25,1.3333333333333333,-1,17,11,50.4,0.3333333333333333,0.16666666666666666,0.0,-0.08333333333333348,1,13,-9,-46.62500000000001,0.0,-0.25,0,0,0,0,0,0
1,2,0,-1,0.8333333333333334,1.5833333333333333,-9,20,6,187.905,0.16666666666666666,0.5,0.14102564102564108,0.5064102564102564,-4,9,1,70.155,-0.08333333333333334,0.08333333333333331,0,0,0,0,1,0
1,2,0,-1,1.5833333333333333,0.8333333333333334,9,6,21,187.905,0.5,0.16666666666666666,0.33333333333333326,-0.4999999999999999,10,-2,9,0.0,0.25,-0.16666666666666666,0,0,0,0,0,0
1,2,0,1,2.75,0.5,27,1,10,423.125,0.8333333333333334,0.08333333333333333,1.8333333333333335,-1.1666666666666667,36,-14,1,238.33499999999998,0.5,-0.5,1,0,0,0,1,1
1,2,0,1,1.3333333333333333,1.0,4,9,14,229.5,0.5,0.16666666666666666,0.41025641025641,-0.3846153846153846,10,4,13,-225.85000000000002,0.4166666666666667,-0.33333333333333337,0,0,0,1,0,0
1,2,0,0,1.1666666666666667,1.3333333333333333,-2,16,17,94.38,0.25,0.4166666666666667,0.16666666666666674,-0.6666666666666667,10,-2,-4,-375.495,0.08333333333333334,-0.08333333333333331,0,0,0,1,0,0
1,2,0,0,1.8333333333333333,0.75,13,12,19,282.9,0.6666666666666666,0.0,0.75,-1.6666666666666665,29,2,-2,211.42999999999998,0.5,-0.6666666666666666,1,0,0,0,0,0
1,2,0,1,2.083333333333333,0.6666666666666666,17,2,4,331.525,0.75,0.08333333333333333,0.9294871794871795,-0.5641025641025642,18,-12,-4,197.62499999999997,0.5,-0.25,1,0,0,0,0,1
0,2,0,0,1.3,1.4,-1,15,9,184.79000000000002,0.3,0.4,0.4,0.0,4,5,-3,-3.1149999999999807,0.09999999999999998,0.0,0,1,0,0,0,0
1,2,0,0,1.2307692307692308,0.4615384615384615,10,4,20,97.025,0.6153846153846154,0.07692307692307693,-0.3076923076923075,-1.0000000000000002,9,2,16,-234.49999999999997,0.3076923076923077,-0.38461538461538464,0,0,1,1,0,0
1,2,0,1,2.5384615384615383,0.6153846153846154,25,3,3,380.625,0.7692307692307693,0.0,1.1538461538461537,-1.0769230769230769,29,-3,-18,192.72,0.3076923076923077,-0.5384615384615384,1,0,0,0,0,0
1,2,0,1,1.3076923076923077,1.3846153846153846,-1,15,9,184.79000000000002,0.23076923076923078,0.3076923076923077,0.6153846153846154,0.15384615384615374,6,7,-5,-44.70999999999998,-0.07692307692307693,-0.23076923076923073,0,1,0,0,0,0
1,2,0,0,1.4615384615384617,1.0769230769230769,5,9,5,117.75,0.46153846153846156,0.23076923076923078,0.30769230769230815,-0.15384615384615397,6,-8,-12,23.370000000000005,0.3076923076923077,-0.15384615384615385,0,1,1,0,0,0
1,2,0,0,2.769230769230769,0.9230769230769232,24,5,1,455.35,0.7692307692307693,0.07692307692307693,0.9230769230769227,0.15384615384615397,10,4,-9,32.22500000000002,0.15384615384615385,0.0,1,0,0,1,0,0
1,2,0,1,1.4615384615384617,1.1538461538461535,4,13,7,206.75,0.5384615384615384,0.3076923076923077,1.0000000000000002,-0.8461538461538465,24,-7,1,18.845,0.4615384615384615,-0.3846153846153846,0,0,0,0,0,0
1,2,0,-1,1.3076923076923077,1.5384615384615383,-3,18,21,469.875,0.23076923076923078,0.5384615384615384,0.6923076923076923,-0.3846153846153848,14,6,2,186.97500000000002,0.23076923076923078,-0.15384615384615385,1,0,0,1,0,1
1,2,0,0,1.6923076923076923,1.3846153846153846,4,7,12,187.905,0.5384615384615384,0.38461538461538464,0.8461538461538461,-0.6923076923076925,20,-9,1,137.505,0.4615384615384615,-0.30769230769230765,0,0,0,0,0,0
1,2,0,1,1.6153846153846154,0.6923076923076923,12,11,21,71.47,0.6153846153846154,0.07692307692307693,0.5384615384615385,-1.0769230769230769,21,1,3,-80.58000000000001,0.3076923076923077,-0.4615384615384615,0,0,0,0,0,1
1,2,0,0,1.3076923076923077,1.0,4,14,8,133.9,0.3076923076923077,0.3076923076923077,0.23076923076923084,-1.0,16,-5,-8,-54.004999999999995,0.07692307692307693,-0.3076923076923077,0,0,1,0,0,0
1,2,0,-1,0.7692307692307693,1.6923076923076923,-12,20,6,187.905,0.15384615384615385,0.5384615384615384,-0.3021978021978021,0.3351648351648351,-8,6,-2,54.004999999999995,-0.07692307692307693,0.1538461538461538,0,0,0,0,0,1
1,2,0,-1,1.6923076923076923,0.6923076923076923,13,13,19,282.9,0.6153846153846154,0.0,0.4780219780219781,-0.5219780219780219,13,7,7,94.99499999999998,0.3076923076923077,-0.3076923076923077,1,0,0,0,0,0
1,2,0,1,1.5384615384615383,0.9230769230769232,8,7,21,187.905,0.46153846153846156,0.23076923076923078,0.7527472527472526,-0.5769230769230768,18,-8,12,3.1149999999999807,0.15384615384615385,-0.38461538461538464,0,0,0,0,1,1
1,2,0,1,1.3846153846153846,1.0,5,10,14,229.5,0.5384615384615384,0.15384615384615385,0.23076923076923106,-0.3846153846153846,8,6,-6,132.475,0.23076923076923073,-0.3076923076923077,0,0,0,0,0,0
1,2,0,-1,1.4615384615384617,1.0,6,11,18,152.05,0.5384615384615384,0.23076923076923078,0.4615384615384617,-0.9230769230769231,18,-7,-3,-317.825,0.3846153846153846,-0.23076923076923078,0,0,1,1,0,0
1,2,0,1,1.2307692307692308,1.2307692307692308,0,16,11,50.4,0.38461538461538464,0.15384615384615385,0.37362637362637374,0.23076923076923084,2,7,6,-67.35,0.07692307692307693,-0.23076923076923078,0,0,0,0,1,0
1,2,1,0,0.6923076923076923,1.4615384615384617,-10,19,16,187.905,0.15384615384615385,0.5384615384615384,-0.2362637362637363,-0.6098901098901104,6,11,-5,116.435,0.0,-0.07692307692307698,0,0,0,0,0,0
1,2,0,-1,1.1538461538461535,1.3076923076923077,-2,17,17,94.38,0.23076923076923078,0.38461538461538464,0.3681318681318678,-0.1208791208791209,7,5,10,-112.37,0.15384615384615385,0.0,0,0,0,0,0,0
1,2,0,1,2.6153846153846154,0.4615384615384615,28,1,10,423.125,0.8461538461538461,0.07692307692307693,1.9725274725274726,-0.6098901098901099,34,-1,7,42.5,0.6153846153846154,-0.3076923076923077,1,0,0,1,1,0
1,3,0,1,1.2142857142857142,1.1428571428571428,1,16,11,50.4,0.42857142857142855,0.14285714285714285,0.5714285714285713,-0.642857142857143,17,3,-8,-232.49999999999997,0.3571428571428571,-0.5,0,0,0,1,0,1
1,3,0,0,0.7857142857142857,1.5,-10,19,16,187.905,0.14285714285714285,0.5,-0.2857142857142857,-0.0714285714285714,-3,12,15,-267.44500000000005,0.07142857142857142,0.0,0,0,0,1,0,0
